-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:6 9:14 10:18 11:9 12:8 13:12
+1 1:3 2:9 3:0 4:2 5:5 6:4 7:4 8:43 9:44 10:78 11:20 12:15 13:50
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:5 9:4 10:9 11:4 12:7 13:7
-1 1:6 2:15 3:1 4:3 5:8 6:8 7:1 8:45 9:46 10:78 11:17 12:20 13:57
-1 1:1 2:9 3:0 4:0 5:5 6:1 7:5 8:10 9:14 10:22 11:5 12:13 13:13
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:8 10:17 11:8 12:5 13:9
-1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:10 9:14 10:17 11:13 12:6 13:18
-1 1:3 2:1 3:0 4:1 5:1 6:1 7:1 8:13 9:26 10:36 11:18 12:9 13:23
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:4 10:5 11:4 12:3 13:8
+1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:5 9:3 10:15 11:3 12:7 13:7
+1 1:0 2:1 3:0 4:2 5:1 6:1 7:1 8:9 9:19 10:27 11:14 12:11 13:13
-1 1:9 2:11 3:0 4:4 5:6 6:6 7:1 8:51 9:56 10:97 11:23 12:13 13:66
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:13 10:21 11:10 12:8 13:13
-1 1:2 2:5 3:0 4:1 5:3 6:3 7:1 8:25 9:30 10:49 11:17 12:11 13:31
-1 1:1 2:12 3:0 4:0 5:7 6:7 7:3 8:52 9:48 10:85 11:20 12:13 13:56
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:11 9:10 10:21 11:6 12:9 13:14
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:3 10:4 11:3 12:4 13:6
-1 1:0 2:5 3:0 4:0 5:3 6:2 7:1 8:1 9:4 10:11 11:3 12:9 13:3
+1 1:5 2:9 3:0 4:0 5:5 6:3 7:3 8:16 9:38 10:78 11:20 12:24 13:23
+1 1:5 2:1 3:0 4:4 5:1 6:1 7:1 8:10 9:9 10:16 11:8 12:6 13:21
+1 1:12 2:31 3:0 4:0 5:16 6:13 7:10 8:95 9:140 10:194 11:42 12:20 13:112
-1 1:3 2:10 3:0 4:1 5:4 6:4 7:3 8:44 9:57 10:108 11:34 12:15 13:50
-1 1:1 2:3 3:0 4:1 5:2 6:2 7:1 8:6 9:5 10:10 11:4 12:7 13:10
-1 1:6 2:21 3:0 4:2 5:11 6:11 7:8 8:49 9:42 10:91 11:22 12:17 13:59
+1 1:4 2:5 3:0 4:0 5:3 6:3 7:1 8:11 9:10 10:21 11:8 12:8 13:17
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:10 9:9 10:17 11:5 12:9 13:13
-1 1:3 2:7 3:0 4:0 5:4 6:4 7:1 8:41 9:45 10:64 11:23 12:12 13:49
+1 1:3 2:7 3:0 4:0 5:4 6:3 7:1 8:19 9:24 10:31 11:11 12:16 13:24
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:13 10:21 11:10 12:8 13:15
+1 1:3 2:5 3:1 4:2 5:3 6:3 7:1 8:29 9:34 10:54 11:22 12:13 13:40
+1 1:3 2:5 3:0 4:4 5:3 6:3 7:1 8:26 9:42 10:63 11:23 12:14 13:35
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:10 10:17 11:8 12:8 13:13
+1 1:10 2:21 3:0 4:2 5:11 6:11 7:1 8:66 9:107 10:167 11:41 12:22 13:80
+1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:8 9:7 10:16 11:3 12:11 13:10
+1 1:2 2:23 3:0 4:3 5:12 6:12 7:1 8:62 9:75 10:156 11:22 12:16 13:69
+1 1:3 2:5 3:0 4:2 5:3 6:3 7:1 8:46 9:70 10:121 11:25 12:15 13:58
+1 1:0 2:7 3:0 4:0 5:4 6:4 7:1 8:20 9:31 10:43 11:15 12:11 13:24
+1 1:2 2:15 3:0 4:5 5:8 6:8 7:3 8:75 9:91 10:121 11:36 12:12 13:92
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:16 9:17 10:30 11:14 12:11 13:19
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:5 10:3 11:4 12:1 13:9
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:9 9:18 10:23 11:14 12:10 13:11
+1 1:7 2:9 3:0 4:10 5:5 6:2 7:1 8:39 9:60 10:88 11:30 12:16 13:61
+1 1:8 2:17 3:0 4:0 5:9 6:5 7:9 8:29 9:78 10:130 11:32 12:29 13:39
+1 1:5 2:7 3:0 4:12 5:4 6:4 7:1 8:45 9:61 10:77 11:31 12:11 13:64
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:11 9:15 10:20 11:12 12:10 13:14
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:4 10:3 11:4 12:2 13:6
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:10 9:17 10:24 11:11 12:11 13:12
-1 1:3 2:5 3:0 4:4 5:3 6:3 7:1 8:23 9:23 10:39 11:16 12:13 13:32
+1 1:1 2:3 3:2 4:0 5:2 6:2 7:1 8:11 9:10 10:25 11:4 12:11 13:16
-1 1:1 2:5 3:0 4:0 5:3 6:3 7:1 8:19 9:17 10:37 11:9 12:12 13:22
+1 1:3 2:1 3:0 4:0 5:1 6:1 7:1 8:5 9:11 10:15 11:9 12:7 13:10
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:16 9:19 10:44 11:15 12:9 13:22
+1 1:0 2:3 3:0 4:0 5:2 6:1 7:1 8:5 9:9 10:11 11:6 12:7 13:8
+1 1:11 2:25 3:0 4:2 5:13 6:11 7:7 8:41 9:94 10:132 11:35 12:19 13:56
+1 1:2 2:1 3:0 4:2 5:1 6:1 7:1 8:7 9:10 10:19 11:8 12:9 13:14
+1 1:1 2:1 3:0 4:1 5:1 6:1 7:1 8:24 9:35 10:30 11:24 12:8 13:33
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:2 10:1 11:2 12:1 13:5
-1 1:1 2:3 3:0 4:0 5:2 6:1 7:1 8:9 9:17 10:23 11:11 12:13 13:13
-1 1:2 2:3 3:0 4:0 5:2 6:2 7:1 8:14 9:12 10:23 11:7 12:8 13:18
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:3 9:3 10:6 11:2 12:6 13:5
+1 1:3 2:7 3:0 4:0 5:4 6:4 7:1 8:11 9:34 10:52 11:21 12:11 13:16
+1 1:5 2:25 3:0 4:0 5:13 6:10 7:10 8:40 9:94 10:137 11:28 12:22 13:47
+1 1:12 2:11 3:1 4:8 5:6 6:5 7:4 8:60 9:81 10:108 11:29 12:17 13:89
-1 1:19 2:37 3:0 4:11 5:19 6:14 7:12 8:116 9:158 10:238 11:59 12:28 13:148
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:2 10:3 11:2 12:3 13:6
-1 1:3 2:3 3:0 4:1 5:2 6:2 7:1 8:16 9:23 10:35 11:15 12:9 13:23
+1 1:15 2:23 3:0 4:2 5:12 6:12 7:6 8:97 9:140 10:242 11:70 12:18 13:116
-1 1:0 2:5 3:0 4:0 5:4 6:1 7:1 8:18 9:13 10:25 11:8 12:10 13:20
+1 1:9 2:12 3:0 4:2 5:7 6:6 7:3 8:86 9:139 10:223 11:57 12:22 13:100
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:6 10:4 11:5 12:4 13:13
-1 1:3 2:7 3:0 4:1 5:4 6:4 7:1 8:22 9:21 10:36 11:16 12:12 13:32
+1 1:1 2:5 3:0 4:1 5:3 6:2 7:1 8:16 9:27 10:46 11:10 12:12 13:22
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:14 9:23 10:20 11:11 12:6 13:16
-1 1:4 2:13 3:0 4:1 5:7 6:7 7:1 8:37 9:33 10:64 11:16 12:15 13:46
-1 1:0 2:9 3:0 4:0 5:5 6:5 7:4 8:13 9:16 10:34 11:8 12:15 13:19
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:3 10:7 11:2 12:5 13:5
+1 1:4 2:1 3:0 4:11 5:1 6:1 7:1 8:18 9:24 10:45 11:10 12:9 13:36
-1 1:10 2:13 3:0 4:8 5:7 6:6 7:1 8:61 9:63 10:111 11:33 12:15 13:81
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:10 9:10 10:20 11:7 12:11 13:17
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:1 9:4 10:6 11:4 12:5 13:6
+1 1:10 2:11 3:0 4:0 5:6 6:5 7:5 8:30 9:36 10:59 11:20 12:21 13:43
-1 1:4 2:3 3:0 4:0 5:2 6:2 7:1 8:14 9:26 10:40 11:11 12:11 13:23
+1 1:1 2:13 3:0 4:2 5:7 6:7 7:1 8:42 9:56 10:99 11:22 12:14 13:48
+1 1:32 2:23 3:0 4:44 5:12 6:12 7:8 8:142 9:190 10:263 11:84 12:19 13:220
+1 1:10 2:31 3:1 4:0 5:16 6:16 7:9 8:82 9:98 10:156 11:39 12:22 13:95
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:13 9:25 10:39 11:18 12:8 13:18
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:28 9:26 10:28 11:1 12:3 13:30
+1 1:35 2:53 3:3 4:44 5:27 6:25 7:5 8:198 9:171 10:310 11:53 12:17 13:286
+1 1:22 2:25 3:0 4:24 5:13 6:12 7:4 8:131 9:153 10:208 11:57 12:17 13:179
-1 1:7 2:18 3:0 4:0 5:10 6:10 7:8 8:61 9:61 10:106 11:26 12:14 13:70
-1 1:2 2:3 3:0 4:1 5:2 6:2 7:1 8:11 9:17 10:24 11:15 12:10 13:19
-1 1:1 2:1 3:0 4:3 5:1 6:1 7:1 8:5 9:4 10:7 11:3 12:6 13:12
+1 1:7 2:25 3:0 4:2 5:13 6:12 7:4 8:71 9:81 10:115 11:30 12:22 13:82
+1 1:3 2:9 3:0 4:1 5:5 6:4 7:1 8:29 9:34 10:55 11:15 12:18 13:35
-1 1:4 2:1 3:0 4:0 5:1 6:1 7:1 8:9 9:17 10:23 11:11 12:7 13:18
-1 1:2 2:3 3:0 4:0 5:2 6:2 7:1 8:14 9:11 10:22 11:7 12:9 13:18
-1 1:3 2:3 3:0 4:1 5:2 6:2 7:1 8:15 9:11 10:25 11:6 12:10 13:21
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:3 10:7 11:3 12:6 13:6
+1 1:1 2:10 3:0 4:1 5:6 6:6 7:3 8:71 9:98 10:200 11:54 12:12 13:78
+1 1:11 2:1 3:0 4:2 5:1 6:1 7:1 8:42 9:54 10:69 11:37 12:9 13:57
+1 1:17 2:7 3:0 4:0 5:5 6:5 7:1 8:19 9:25 10:36 11:15 12:18 13:38
+1 1:1 2:15 3:0 4:0 5:8 6:3 7:4 8:12 9:32 10:44 11:16 12:17 13:15
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:7 9:5 10:11 11:3 12:8 13:9
+1 1:1 2:15 3:0 4:0 5:8 6:8 7:8 8:19 9:43 10:66 11:19 12:13 13:23
+1 1:1 2:3 3:0 4:1 5:2 6:2 7:1 8:13 9:19 10:30 11:13 12:10 13:20
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:2 10:2 11:2 12:2 13:5
+1 1:7 2:37 3:0 4:7 5:19 6:19 7:12 8:61 9:78 10:153 11:24 12:18 13:77
-1 1:0 2:5 3:0 4:0 5:3 6:3 7:1 8:12 9:9 10:20 11:5 12:7 13:14
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:7 9:6 10:10 11:5 12:8 13:9
-1 1:1 2:7 3:0 4:0 5:4 6:4 7:3 8:12 9:19 10:30 11:8 12:14 13:15
+1 1:17 2:7 3:0 4:16 5:4 6:4 7:1 8:46 9:66 10:96 11:32 12:15 13:81
+1 1:8 2:15 3:0 4:1 5:8 6:5 7:8 8:26 9:67 10:124 11:32 12:27 13:38
-1 1:3 2:7 3:0 4:2 5:4 6:2 7:1 8:25 9:40 10:71 11:27 12:13 13:43
+1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:5 9:2 10:4 11:2 12:4 13:9
+1 1:2 2:3 3:0 4:2 5:2 6:2 7:1 8:24 9:30 10:44 11:12 12:10 13:30
-1 1:4 2:9 3:0 4:4 5:5 6:4 7:1 8:49 9:56 10:82 11:23 12:13 13:59
+1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:15 9:22 10:24 11:21 12:6 13:23
+1 1:3 2:13 3:0 4:2 5:7 6:5 7:1 8:35 9:48 10:76 11:24 12:14 13:44
-1 1:9 2:11 3:1 4:2 5:6 6:5 7:4 8:39 9:46 10:85 11:24 12:18 13:53
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:12 9:14 10:18 11:12 12:8 13:16
+1 1:4 2:31 3:1 4:2 5:13 6:12 7:4 8:56 9:105 10:186 11:44 12:28 13:70
+1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:13 9:9 10:23 11:5 12:8 13:16
-1 1:5 2:13 3:4 4:6 5:7 6:5 7:7 8:48 9:61 10:108 11:29 12:19 13:65
+1 1:2 2:7 3:0 4:1 5:4 6:4 7:1 8:34 9:31 10:57 11:15 12:13 13:39
+1 1:2 2:3 3:0 4:0 5:2 6:1 7:1 8:14 9:15 10:24 11:7 12:9 13:18
-1 1:0 2:3 3:0 4:0 5:2 6:1 7:1 8:4 9:6 10:8 11:5 12:7 13:6
-1 1:2 2:1 3:0 4:2 5:1 6:1 7:1 8:5 9:7 10:10 11:6 12:7 13:12
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:1 10:1 11:1 12:1 13:4
-1 1:7 2:11 3:4 4:7 5:6 6:6 7:5 8:54 9:51 10:104 11:19 12:14 13:74
+1 1:28 2:29 3:3 4:11 5:15 6:14 7:8 8:90 9:118 10:185 11:41 12:21 13:134
+1 1:4 2:5 3:0 4:2 5:3 6:3 7:1 8:35 9:41 10:74 11:20 12:11 13:43
+1 1:13 2:21 3:2 4:10 5:11 6:8 7:8 8:70 9:90 10:126 11:34 12:23 13:97
+1 1:4 2:3 3:0 4:0 5:2 6:2 7:1 8:21 9:20 10:35 11:12 12:11 13:30
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:7 10:13 11:6 12:8 13:9
-1 1:4 2:12 3:0 4:1 5:7 6:7 7:1 8:58 9:64 10:101 11:35 12:18 13:68
-1 1:2 2:3 3:0 4:2 5:2 6:2 7:1 8:24 9:26 10:56 11:10 12:9 13:30
-1 1:1 2:9 3:0 4:0 5:5 6:3 7:1 8:17 9:17 10:20 11:9 12:8 13:20
+1 1:3 2:7 3:0 4:0 5:4 6:4 7:1 8:35 9:29 10:56 11:18 12:13 13:41
+1 1:0 2:3 3:0 4:0 5:2 6:1 7:1 8:6 9:6 10:11 11:4 12:9 13:8
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:11 9:22 10:33 11:15 12:8 13:17
+1 1:18 2:31 3:0 4:27 5:16 6:13 7:12 8:137 9:180 10:257 11:75 12:28 13:184
+1 1:3 2:13 3:0 4:0 5:7 6:6 7:1 8:44 9:56 10:54 11:23 12:10 13:49
+1 1:18 2:17 3:0 4:1 5:9 6:9 7:6 8:52 9:112 10:172 11:46 12:25 13:75
-1 1:2 2:3 3:1 4:3 5:2 6:2 7:1 8:14 9:12 10:24 11:9 12:7 13:22
+1 1:18 2:31 3:0 4:1 5:16 6:15 7:11 8:45 9:111 10:148 11:51 12:23 13:66
+1 1:0 2:3 3:0 4:1 5:2 6:2 7:1 8:11 9:11 10:18 11:8 12:10 13:14
+1 1:3 2:35 3:0 4:10 5:18 6:18 7:5 8:53 9:60 10:132 11:31 12:16 13:68
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:6 10:1 11:4 12:1 13:13
+1 1:5 2:11 3:0 4:0 5:6 6:5 7:3 8:46 9:65 10:111 11:30 12:18 13:60
-1 1:1 2:5 3:2 4:8 5:3 6:3 7:1 8:16 9:16 10:30 11:12 12:14 13:29
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:4 10:8 11:4 12:7 13:6
+1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:21 9:30 10:63 11:21 12:10 13:30
+1 1:10 2:23 3:1 4:6 5:12 6:10 7:8 8:53 9:87 10:128 11:39 12:21 13:72
-1 1:7 2:17 3:0 4:4 5:9 6:9 7:8 8:50 9:65 10:134 11:28 12:16 13:63
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:3 10:6 11:3 12:5 13:6
-1 1:2 2:5 3:0 4:1 5:3 6:3 7:3 8:18 9:21 10:39 11:13 12:12 13:23
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:12 9:25 10:37 11:18 12:8 13:17
+1 1:1 2:5 3:0 4:1 5:3 6:2 7:1 8:18 9:26 10:44 11:11 12:12 13:23
+1 1:3 2:5 3:0 4:0 5:3 6:1 7:1 8:10 9:18 10:25 11:13 12:14 13:15
-1 1:3 2:9 3:0 4:2 5:5 6:3 7:1 8:27 9:31 10:46 11:17 12:12 13:34
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:12 9:17 10:22 11:9 12:9 13:15
+1 1:18 2:25 3:0 4:24 5:13 6:13 7:10 8:88 9:110 10:168 11:57 12:23 13:132
-1 1:1 2:7 3:0 4:0 5:4 6:4 7:1 8:22 9:34 10:47 11:17 12:9 13:29
-1 1:4 2:3 3:0 4:5 5:2 6:2 7:1 8:15 9:16 10:27 11:9 12:9 13:26
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:2 10:6 11:2 12:6 13:5
+1 1:1 2:5 3:0 4:1 5:3 6:2 7:1 8:15 9:24 10:37 11:12 12:12 13:22
+1 1:25 2:31 3:0 4:26 5:16 6:14 7:10 8:123 9:156 10:229 11:63 12:22 13:176
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:18 9:27 10:43 11:17 12:11 13:24
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:14 9:31 10:45 11:21 12:8 13:20
-1 1:2 2:19 3:0 4:4 5:10 6:10 7:9 8:48 9:53 10:102 11:24 12:16 13:56
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:5 10:4 11:4 12:4 13:11
+1 1:2 2:13 3:0 4:0 5:7 6:6 7:3 8:32 9:31 10:44 11:15 12:13 13:36
-1 1:13 2:13 3:0 4:2 5:7 6:6 7:5 8:55 9:62 10:94 11:36 12:22 13:72
+1 1:1 2:3 3:1 4:0 5:2 6:2 7:1 8:9 9:13 10:22 11:7 12:8 13:15
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:4 10:9 11:4 12:7 13:6
+1 1:4 2:9 3:0 4:0 5:5 6:4 7:3 8:21 9:38 10:75 11:22 12:20 13:27
-1 1:13 2:43 3:0 4:1 5:22 6:17 7:16 8:109 9:129 10:215 11:48 12:19 13:129
+1 1:1 2:5 3:0 4:0 5:3 6:3 7:1 8:21 9:22 10:46 11:14 12:14 13:26
-1 1:4 2:55 3:5 4:5 5:28 6:16 7:16 8:144 9:191 10:291 11:41 12:22 13:162
-1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:6 10:12 11:5 12:8 13:11
+1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:8 10:10 11:6 12:7 13:12
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:10 9:12 10:21 11:10 12:7 13:14
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:3 10:6 11:2 12:5 13:7
+1 1:13 2:27 3:0 4:23 5:14 6:13 7:12 8:81 9:84 10:136 11:35 12:26 13:119
+1 1:2 2:9 3:0 4:0 5:5 6:5 7:1 8:27 9:40 10:59 11:16 12:15 13:34
+1 1:4 2:15 3:0 4:4 5:8 6:8 7:3 8:75 9:87 10:116 11:34 12:12 13:92
+1 1:12 2:21 3:0 4:14 5:11 6:8 7:4 8:88 9:112 10:177 11:40 12:19 13:116
+1 1:3 2:9 3:0 4:0 5:5 6:4 7:3 8:19 9:44 10:85 11:23 12:26 13:24
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:9 10:17 11:6 12:8 13:11
-1 1:5 2:13 3:1 4:2 5:7 6:7 7:6 8:50 9:44 10:100 11:22 12:18 13:61
+1 1:1 2:5 3:0 4:0 5:3 6:3 7:1 8:5 9:4 10:9 11:2 12:5 13:8
-1 1:2 2:11 3:0 4:1 5:6 6:6 7:5 8:38 9:35 10:65 11:19 12:14 13:45
-1 1:4 2:21 3:0 4:4 5:11 6:11 7:5 8:50 9:49 10:106 11:20 12:15 13:60
+1 1:0 2:3 3:0 4:2 5:2 6:2 7:1 8:8 9:8 10:16 11:7 12:6 13:12
-1 1:2 2:8 3:0 4:0 5:5 6:5 7:3 8:49 9:56 10:118 11:35 12:15 13:53
+1 1:2 2:5 3:0 4:0 5:3 6:2 7:3 8:5 9:18 10:32 11:8 12:12 13:9
+1 1:11 2:53 3:0 4:2 5:27 6:18 7:15 8:137 9:212 10:285 11:68 12:31 13:153
-1 1:15 2:23 3:0 4:3 5:12 6:10 7:11 8:88 9:102 10:174 11:43 12:18 13:108
+1 1:16 2:15 3:0 4:19 5:8 6:7 7:5 8:88 9:116 10:156 11:59 12:18 13:125
+1 1:11 2:33 3:0 4:35 5:17 6:16 7:12 8:114 9:130 10:204 11:42 12:23 13:162
-1 1:5 2:7 3:5 4:4 5:4 6:4 7:1 8:23 9:29 10:41 11:19 12:13 13:39
-1 1:4 2:9 3:1 4:2 5:5 6:5 7:1 8:40 9:38 10:72 11:18 12:14 13:49
-1 1:0 2:1 3:0 4:2 5:1 6:1 7:1 8:2 9:1 10:7 11:1 12:7 13:6
+1 1:7 2:5 3:0 4:11 5:3 6:3 7:1 8:25 9:30 10:53 11:16 12:13 13:45
-1 1:1 2:21 3:0 4:0 5:11 6:10 7:11 8:25 9:47 10:74 11:21 12:12 13:28
+1 1:16 2:42 3:0 4:4 5:22 6:16 7:6 8:130 9:192 10:271 11:71 12:22 13:152
+1 1:12 2:19 3:0 4:0 5:10 6:9 7:7 8:59 9:93 10:154 11:29 12:25 13:73
+1 1:6 2:9 3:0 4:0 5:5 6:2 7:4 8:13 9:30 10:51 11:15 12:21 13:21
+1 1:16 2:13 3:0 4:6 5:7 6:7 7:1 8:69 9:103 10:144 11:47 12:20 13:93
-1 1:7 2:1 3:0 4:2 5:1 6:1 7:1 8:15 9:26 10:30 11:13 12:8 13:26
-1 1:0 2:7 3:0 4:0 5:4 6:4 7:1 8:20 9:32 10:45 11:15 12:11 13:25
+1 1:5 2:3 3:0 4:4 5:2 6:2 7:1 8:27 9:36 10:54 11:18 12:13 13:38
-1 1:6 2:19 3:0 4:6 5:10 6:10 7:1 8:57 9:54 10:114 11:18 12:11 13:78
-1 1:3 2:57 3:1 4:2 5:29 6:29 7:13 8:126 9:192 10:327 11:47 12:18 13:135
+1 1:0 2:7 3:0 4:0 5:4 6:3 7:3 8:15 9:11 10:21 11:6 12:9 13:17
-1 1:5 2:13 3:1 4:2 5:7 6:7 7:6 8:52 9:44 10:100 11:22 12:18 13:63
-1 1:1 2:1 3:0 4:1 5:1 6:1 7:1 8:3 9:3 10:6 11:3 12:5 13:7
+1 1:2 2:15 3:3 4:0 5:8 6:8 7:1 8:45 9:100 10:147 11:39 12:18 13:52
-1 1:13 2:5 3:0 4:10 5:3 6:2 7:1 8:28 9:36 10:53 11:24 12:12 13:53
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:7 9:16 10:21 11:10 12:9 13:10
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:9 9:13 10:15 11:7 12:9 13:12
+1 1:2 2:5 3:0 4:2 5:3 6:3 7:1 8:38 9:40 10:87 11:15 12:12 13:44
-1 1:3 2:19 3:0 4:1 5:10 6:10 7:1 8:54 9:46 10:91 11:23 12:14 13:60
+1 1:3 2:1 3:0 4:0 5:1 6:1 7:1 8:20 9:44 10:60 11:27 12:9 13:27
-1 1:3 2:7 3:0 4:1 5:4 6:4 7:3 8:27 9:29 10:59 11:19 12:13 13:33
-1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:13 9:17 10:20 11:16 12:6 13:23
+1 1:3 2:5 3:0 4:0 5:3 6:3 7:1 8:22 9:31 10:46 11:24 12:11 13:27
-1 1:4 2:3 3:0 4:1 5:2 6:2 7:1 8:21 9:43 10:61 11:25 12:9 13:31
+1 1:19 2:17 3:2 4:11 5:9 6:7 7:7 8:71 9:76 10:111 11:40 12:21 13:107
+1 1:5 2:36 3:0 4:0 5:14 6:9 7:1 8:50 9:163 10:282 11:72 12:37 13:62
-1 1:2 2:3 3:0 4:1 5:2 6:2 7:1 8:19 9:24 10:39 11:15 12:11 13:26
